PC1,PC2,macro_cluster
-1.1134818281237469,-1.5749659546172239,2
-0.41911419398020694,0.07078036251469806,0
0.5297096745221558,-1.3983227385759893,0
-1.2903590784537553,-1.6518257283277133,2
-0.418052051667558,0.9085082526393682,1
0.1387036394392262,0.896927618590901,1
0.47761860150538843,1.6612662286758144,1
-0.4331469506456135,-0.09835211414598691,0
-0.5422907260422947,1.727840308565551,1
-0.37804848205153685,1.5702843708099168,1
-0.5764892640277405,0.31724545081269695,2
-0.2958185156759777,-0.7700432596490029,2
0.21672630370240964,1.4981602792882094,1
-1.1028378999289936,-1.6551981148350796,2
-0.06987599047280994,0.026053137618456068,0
-0.2876176033574664,0.39890733721892346,0
0.5380680172596274,1.6782183814546043,1
-1.3616156143280789,-1.622935512489963,2
-0.0862182387046818,2.155956043300988,1
-0.9480166424478734,-0.5862062801319877,2
0.05510314356587395,1.1340527916570238,1
-1.3616156143280789,-1.622935512489963,2
1.800977810611068,0.1380562992540336,1
0.09284851716535178,1.3206446907588751,1
-0.9839299710259738,-1.6601516067422784,2
1.3916957003685726,0.19500590727411374,0
-1.036108533452391,-0.979959556379837,0
0.08252450170235845,-0.3979130688767332,2
-0.0911957692256092,2.206124446237018,1
-0.29593942949583535,1.1666505150824624,1
0.5297096745221558,-1.3983227385759893,0
-1.3326082504690884,-1.423867528011358,2
-0.9019313177632182,-1.715800922661724,2
-0.8584350265519577,-1.1589859683557422,2
-0.3380531845237546,1.3655151536738457,1
0.5321768805925123,1.759316651066221,1
-0.6615412388713582,-1.523053693170048,2
-0.6804155348600472,-0.5341491491009411,0
-0.4331469506456135,-0.09835211414598691,0
-0.33199677016869283,-0.6868550302721532,0
-1.3332632716275359,-1.4251727156363083,2
-0.9757159191798241,-1.5119150446797018,2
0.2022599324275701,-1.745027779522074,0
0.09284851716535178,1.3206446907588751,1
0.33999320332505206,1.6681630702574872,1
-0.9897868628701129,-0.9407134265267351,2
-0.7597664747140153,-0.026751559913551645,2
-0.01525435831454085,1.0481738798972202,1
-0.22032097596853664,1.021796015160417,1
-1.124873508797651,-1.8350277687883454,2
-1.3858665741175833,-1.6162026777810146,2
0.9085194675807136,0.3221974877938023,1
-1.3616156143280789,-1.622935512489963,2
-0.3195774049647955,2.373389173567248,1
0.03484723637467063,2.191063766090047,1
0.9455336786785415,1.606794928124506,1
-0.4972963447442671,0.166482063809829,0
0.4353385831749086,-1.3445073523813826,0
-0.2876176033574664,0.39890733721892346,0
-0.9975738847274019,-0.9921654611113362,0
-0.18209819648737288,3.6889480565143136,1
-1.1134818281237469,-1.5749659546172239,2
0.3170275241782533,1.7490711125060663,1
0.47761860150538843,1.6612662286758144,1
-0.46284779591186687,-0.07845337527552407,0
-0.09521634832253059,1.6390308766751835,1
-0.9839299710259738,-1.6601516067422784,2
13.579493858914761,-2.2791007193450064,3
-0.6737959519119924,-0.09297343404451239,0
-0.20040094879303705,1.2805311930992709,1
-0.4001984864665582,2.995966454344325,1
-0.26946269874741363,-1.3022121695846343,0
1.7170095666551697,0.13065844915829097,0
0.3200757543280637,-1.5183560519402344,0
0.045741594836572724,-1.5892630909970982,0
-0.23128358756961753,2.5279136794354478,1
-0.4988916708286173,0.1601988927300749,0
-0.05524030391509658,1.6591395156948388,1
-0.9839299710259738,-1.6601516067422784,2
-0.8138693741180305,-1.846201431846374,2
-0.9839299710259738,-1.6601516067422784,2
-1.3435102900154117,-1.438298298473993,2
0.49149677389279717,2.4654284394184813,1
-0.3991372913391692,2.9981706213099706,1
-0.0862182387046818,2.155956043300988,1
-0.9480166424478734,-0.5862062801319877,2
-0.2884118963433759,1.0527960559427711,1
1.9958225797516815,2.8609974629842987,1
0.3200757543280637,-1.5183560519402344,0
0.230386298846684,0.7634474984513783,1
0.8651624496388761,-1.4917099963814573,0
-0.22032097596853664,1.021796015160417,1
0.49751781333285555,-0.18677140209678467,0
-0.22032097596853664,1.021796015160417,1
-0.04531304538928876,0.14067898616549368,0
-1.0574021252362042,-0.46122010512798667,2
1.6916961286038195,1.4486467919313488,1
-1.0595085008166372,-0.46597308700626294,2
-0.347353249268119,0.9887420231902673,1
-1.094180259165887,-0.768925461811687,2
0.03484723637467063,2.191063766090047,1
-0.9016356468560713,-1.024675452013379,0
-0.9480166424478734,-0.5862062801319877,2
-0.22032097596853664,1.021796015160417,1
0.5174263719011302,-1.5441269803069062,0
0.0749977690075674,1.4486297600503903,1
-0.6040206247626092,-1.6573444125000698,2
-0.6804155348600472,-0.5341491491009411,0
-0.33308096191325315,0.9160294137890448,1
0.8672012853200946,0.7563087963390358,1
-0.22032097596853664,1.021796015160417,1
-0.7979752882452056,0.40412414098232347,2
7.591127935611819,0.6152605198093786,3
-0.012932378079165523,1.9844783029350672,1
1.4708981849037994,0.23243965005640851,1
0.8781470118365647,2.1800660827806655,1
-0.007256217290393247,-1.3002968376594777,0
-1.1441496297543159,-1.642741833018286,2
-0.641852552719603,-0.5184459179759716,2
-1.1896950167224694,-1.6225837074423934,2
-0.489686008135279,-0.731997344068201,0
-0.7461414378785394,-1.0986139093418326,0
2.6186524781994205,0.7050020714038406,1
-0.2988410805665447,-0.3542551925917351,0
-0.364995804788331,0.2564501481741332,0
-0.489686008135279,-0.731997344068201,0
0.24631026103564285,0.5724357720560165,1
0.4457317813325543,-1.3495178580680087,0
0.21509429034639774,1.9338200292797283,1
-0.21377521024295645,1.0144134943663676,1
-0.4234095139228305,-1.1558466651508603,0
-0.05524030391509658,1.6591395156948388,1
0.08675479497752933,-0.6857829008121566,0
0.12128260657221779,-1.4614473883603254,0
0.14219472026569235,-1.7606039343283535,0
-0.10412433811631995,0.48160075656571205,1
-0.09883537011873292,1.9998663615492578,1
-0.5739387111661738,0.19863057900291778,2
-0.13781726240013667,-1.416299118511661,0
-0.9048410974584092,-1.0235596451469653,0
-0.4564969733685628,1.2780690649183586,1
-0.22032097596853664,1.021796015160417,1
-0.22032097596853664,1.021796015160417,1
-0.33308096191325315,0.9160294137890448,1
-1.0643338350453688,-0.963195896325035,0
0.3375007275557392,-1.146501360126906,0
-0.007340941040126253,0.07716356368832909,0
-0.3926448627317867,0.6381079926843876,1
-0.6804155348600472,-0.5341491491009411,0
-0.6046383256117762,-0.1451166204591116,0
0.5097106992135971,1.6248895039880316,1
-1.0476968412821182,-0.9667403270346229,0
-1.0486748766912064,-0.9712744126306727,0
0.8828984418787396,-1.814281315447567,0
-1.385923330316697,-1.6161921092926435,2
-0.06987599047280994,0.026053137618456068,0
-0.15940917304155408,-1.4302708583481598,0
-0.2860350043394456,-1.3215472896806606,0
13.603870566388538,-1.8922915819891377,3
-0.8370492886093931,-1.7067899554797796,2
-1.2355105436144247,-1.7329205018348812,2
0.32323885087099163,1.8725062045920202,1
-0.10412433811631995,0.48160075656571205,1
0.2780185896951605,0.6555498407342895,1
0.14219472026569235,-1.7606039343283535,0
0.14219472026569235,-1.7606039343283535,0
0.09284851716535178,1.3206446907588751,1
-0.2884118963433759,1.0527960559427711,1
-0.16078297919813148,-1.2580806623828755,0
-1.093130265203592,-1.3646342862747942,2
-0.489686008135279,-0.731997344068201,0
-0.07496145188269422,1.2487794401224854,1
-0.4920198947414873,-1.70679001207534,0
-0.21377521024295645,1.0144134943663676,1
-0.19421483060419936,-0.21555420804417802,0
-0.6752354864436386,2.9476836459776474,1
-0.2390299594951728,1.863840735571365,1
1.5449642183196588,0.4153086302719656,1
-0.3981894074302246,3.0000886990814655,1
-1.2988351277371026,-1.5884856889231047,2
-0.37189234563121404,0.8064007005670368,1
-1.332245663039095,-1.449533275049497,2
-0.41864986527961984,1.4503111975379417,1
-0.0009251251500222323,2.4970497413205166,1
-0.3991372913391692,2.9981706213099706,1
1.4908090170035826,-2.6560524862823147,2
1.1344105527960338,0.32688935170701683,1
-0.13684187676890883,-1.4840415435977523,0
-0.6296895010425766,-1.1441370119083303,0
0.8828984418787396,-1.814281315447567,0
-0.489686008135279,-0.731997344068201,0
-1.1059600720818399,-1.500912214658612,2
0.14219472026569235,-1.7606039343283535,0
-0.033716131303748946,-1.4581141771492676,0
-0.6040206247626092,-1.6573444125000698,2
-0.6763720260972892,2.945356489595077,1
0.011820559949844468,1.8742235976392223,1
-0.40541432036447866,0.5176992185872835,0
-0.5283646380548634,1.2550749372040928,1
-0.3991372913391692,2.9981706213099706,1
-0.24277770029696963,1.1690587978270628,1
-0.06297919853122713,-0.4872537824845565,0
-0.6870528790657772,-1.1727688356634784,0
-1.3329884831393517,-1.424623037350324,2
-0.22032097596853664,1.021796015160417,1
-1.2064480594407216,-1.7017632413866732,2
0.7239828012982413,-2.1564971377598354,0
-0.45146664606593623,1.2375423108435681,1
5.398221170887174,0.03303750871448657,1
-1.0514987687579551,-0.9676862706283302,0
-0.5739387111661738,0.19863057900291778,2
0.040980100359867794,-1.4385209815573676,0
-1.1890893262533462,-0.5520600523688278,2
0.016370143823158777,1.8879258308957898,1
-0.10769810310527544,0.34818453903789076,1
0.20419193951125458,2.2744550091437343,1
0.2228646654622786,1.7651880154278567,1
-1.296308521682649,-1.5969007897432939,2
-0.4578517331153588,0.2640755301774511,0
-0.7619572910627542,0.573121706825632,2
0.14219472026569235,-1.7606039343283535,0
-0.007256217290393247,-1.3002968376594777,0
-1.0418087394688664,-0.9708118915583686,0
-1.1059600720818399,-1.500912214658612,2
-0.3991372913391692,2.9981706213099706,1
0.31424264059202167,0.7179444898477162,1
0.016606073719117147,0.7614442892143913,1
-0.21821564874196953,-1.3436401676530236,0
-0.8450726165841831,-1.0640542546057061,0
-0.7730167411723301,-0.4163522618613606,0
-0.10412433811631995,0.48160075656571205,1
-1.1683827443174446,-1.428401811349146,2
-0.29593942949583535,1.1666505150824624,1
-0.18223779527524417,-1.6370329668957266,0
-0.2362925975704607,-1.263809871324451,0
0.47771432512426,1.9096877434374622,1
-0.6752354864436386,2.9476836459776474,1
-0.7207790425139021,-0.024466883852472844,0
-0.6747842127373807,2.948588828038164,1
-1.1059600720818399,-1.500912214658612,2
0.16850189980166935,1.8907769178947733,1
-0.08623085470813262,2.1550590374986305,1
-0.364995804788331,0.2564501481741332,0
2.0664261430391244,1.3390330831454347,1
1.355930654490915,-0.2450927768193016,0
0.8828984418787396,-1.814281315447567,0
-0.3042012470767613,2.1098915921387684,1
-0.37516846065338055,1.8088551732632911,1
1.028093847406211,1.4085292791623873,1
-0.9839299710259738,-1.6601516067422784,2
-0.33308096191325315,0.9160294137890448,1
-1.055848864792363,-0.45794304504045685,2
-0.2362925975704607,-1.263809871324451,0
-0.47502930200177773,-1.3029469399762215,0
13.603870566388538,-1.8922915819891377,3
-0.9480166424478734,-0.5862062801319877,2
-1.3428191761824766,-1.2933319346619447,2
-0.3213386287119054,0.9254403780634454,1
0.14219472026569235,-1.7606039343283535,0
0.06991518533189418,1.368693101447685,1
13.603870566388538,-1.8922915819891377,3
-0.6747842127373807,2.948588828038164,1
-1.1896950167224694,-1.6225837074423934,2
-0.22820369685616385,1.0836360671293153,1
-0.489686008135279,-0.731997344068201,0
-0.6752354864436386,2.9476836459776474,1
-0.18535540429838362,2.063349464130069,1
0.06952164143564762,2.404501794849363,1
-0.9058791233246767,-1.7898528609202404,2
-0.03855829367257229,-1.1841019395904882,0
-1.1441496297543159,-1.642741833018286,2
-1.3616156143280789,-1.622935512489963,2
0.11445093605497453,0.7097494908986994,1
0.23667634535511334,1.4422918817906052,1
-1.1028378999289936,-1.6551981148350796,2
-0.6804155348600472,-0.5341491491009411,0
-0.489686008135279,-0.731997344068201,0
-0.7530840131543378,-1.7435715469818118,2
-0.9839299710259738,-1.6601516067422784,2
-0.5746722279851894,0.3046137842507702,0
-0.6374081727242127,0.019472876220657073,0
1.0094672171655181,-1.922630681296308,0
-0.6779293180635221,-0.5732383745506163,2
-0.6804155348600472,-0.5341491491009411,0
-1.036108533452391,-0.979959556379837,0
-0.6040206247626092,-1.6573444125000698,2
5.907541228300401,1.1502293292667551,1
0.09284851716535178,1.3206446907588751,1
-0.6607675956811627,-0.053580759519686855,0
-1.3326082504690884,-1.423867528011358,2
-0.48856495115167436,-0.8120967652829454,2
-1.1059600720818399,-1.500912214658612,2
-0.489686008135279,-0.731997344068201,0
-0.03187349205139189,-1.4534744769525134,0
-0.4234095139228305,-1.1558466651508603,0
-0.9879531241379723,-0.9975524178985476,0
-1.3254713729786347,-1.211920266923233,2
-0.20040094879303705,1.2805311930992709,1
0.09284851716535178,1.3206446907588751,1
-0.8830026213262846,-0.6334887973317826,2
-0.014148666309847097,-1.4992443454194189,0
-0.2618248156594163,0.18930457782973192,0
-1.3858665741175833,-1.6162026777810146,2
0.14219472026569235,-1.7606039343283535,0
0.8363444401955832,0.9360266596553983,1
-0.23420174559113716,-0.4404753765361741,0
-1.3616156143280789,-1.622935512489963,2
-0.26477893444694084,1.4357695672853152,1
-0.9480166424478734,-0.5862062801319877,2
