assigned_memory,req_memory,avg_memory,max_memory,page_cache_memory,runtime_seconds,macro_cluster
0.0028495788574218,0.0032310485839843,0.001617431640625,0.0016460418701171,0.0008144378662109,0.3,1
0.0061264038085937,0.0061264038085937,0.004241943359375,0.0042572021484375,0.0008506774902343,0.3,1
0.011016845703125,0.011016845703125,0.0008964538574218,0.000899314880371,7.62939453125e-06,0.3,0
0.0,0.0013027191162109,0.0062255859375,0.0112152099609375,0.0014572143554687,0.3,0
0.0,0.0013027191162109,0.0108795166015625,0.0126190185546875,0.0001916885375976,0.3,0
0.00262451171875,0.00262451171875,0.0003395080566406,0.0007743835449218,0.0002946853637695,0.004,2
0.0104217529296875,0.0104217529296875,6.580352783203125e-05,6.961822509765625e-05,2.86102294921875e-06,0.003,2
0.0032501220703125,0.0036849975585937,0.001535415649414,0.0016059875488281,0.000258445739746,0.3,1
0.00262451171875,0.00262451171875,9.441375732421876e-05,9.441375732421876e-05,6.67572021484375e-06,0.001,2
0.0104217529296875,0.0104217529296875,6.580352783203125e-05,6.961822509765625e-05,2.86102294921875e-06,0.003,2
0.022552490234375,0.022552490234375,0.0110626220703125,0.01129150390625,0.0006351470947265,0.3,1
0.0,0.0001649856567382,0.0001506805419921,0.000152587890625,9.5367431640625e-06,0.3,0
0.0096588134765625,0.006011962890625,0.0007972717285156,0.000868797302246,0.000274658203125,0.022,2
0.0037002563476562,0.0037002563476562,0.0022125244140625,0.0023269653320312,6.198883056640625e-05,0.3,1
0.0003061294555664,0.0002880096435546,0.0001678466796875,0.0001821517944335,0.0,0.3,1
0.0004529953002929,0.0003252029418945,4.863739013671875e-05,0.000288963317871,4.291534423828125e-05,0.3,1
0.0018234252929687,0.0018234252929687,0.0001764297485351,0.0003833770751953,0.000197410583496,0.003,2
0.0,0.0013027191162109,0.0076751708984375,0.0087738037109375,0.0008134841918945,0.3,0
0.0001955032348632,0.0001726150512695,9.250640869140624e-05,0.0001029968261718,9.5367431640625e-07,0.3,1
0.006683349609375,0.0036125183105468,0.0006771087646484,0.0006790161132812,9.5367431640625e-07,0.3,0
0.0037422180175781,0.0103912353515625,0.0019397735595703,0.0021934509277343,0.0003833770751953,0.3,1
0.0036125183105468,0.0036125183105468,0.0033645629882812,0.0036125183105468,0.0,0.3,1
0.000227928161621,0.0002117156982421,0.000152587890625,0.00018310546875,0.0,0.241,1
0.0034980773925781,0.0034980773925781,0.0023918151855468,0.0023918151855468,9.5367431640625e-07,0.3,1
0.0029296875,0.0029296875,0.0009784698486328,0.0012874603271484,0.0005121231079101,0.3,1
0.011016845703125,0.011016845703125,0.0008964538574218,0.000899314880371,7.62939453125e-06,0.3,0
0.0,0.0018367767333984,0.0040359497070312,0.0040359497070312,0.0003700256347656,0.3,0
0.1875,0.1041259765625,0.129638671875,0.129638671875,0.0017356872558593,0.3,3
0.006500244140625,0.0065078735351562,9.5367431640625e-07,9.5367431640625e-07,0.0,0.001,2
0.0731201171875,0.0653076171875,0.00335693359375,0.0033798217773437,0.0007581710815429,0.3,0
0.0,0.0013027191162109,0.008544921875,0.0128631591796875,0.0012035369873046,0.3,0
0.0,0.0013027191162109,0.01824951171875,0.021575927734375,0.0004568099975585,0.165,0
0.0032501220703125,0.0036849975585937,0.001535415649414,0.0016059875488281,0.000258445739746,0.3,1
0.0032424926757812,0.0032539367675781,0.0006084442138671,0.0006084442138671,0.0001344680786132,0.3,0
0.0071182250976562,0.0070343017578125,0.00506591796875,0.0051651000976562,0.0004892349243164,0.3,1
0.0,0.0013027191162109,9.5367431640625e-07,9.5367431640625e-07,6.961822509765625e-05,0.003,2
0.00390625,0.00390625,0.001190185546875,0.001199722290039,0.0001144409179687,0.3,0
0.0,0.0718994140625,0.0005712509155273,0.0005741119384765,0.0001287460327148,0.3,0
0.0,0.0013027191162109,0.0046768188476562,0.0055618286132812,0.0023994445800781,0.3,0
0.00518798828125,0.0390625,0.0010089874267578,0.0010261535644531,0.0005931854248046,0.3,0
0.1875,0.1041259765625,0.129638671875,0.129638671875,0.0017356872558593,0.3,3
0.0,0.0013027191162109,0.0052871704101562,0.0052947998046875,0.0024795532226562,0.3,0
0.1009521484375,0.187744140625,0.0005731582641601,0.0005731582641601,0.0005617141723632,0.004,2
0.1875,0.10498046875,0.0010337829589843,0.0011959075927734,0.0002679824829101,0.143,2
0.0052108764648437,0.0052108764648437,0.0023193359375,0.0023231506347656,0.0001792907714843,0.3,1
0.03460693359375,0.03460693359375,0.0179443359375,0.01800537109375,9.5367431640625e-07,0.206,1
0.0,0.0013027191162109,0.0155792236328125,0.015594482421875,0.0009975433349609,0.3,0
0.0008134841918945,0.0005674362182617,0.0005102157592773,0.0005121231079101,0.0001630783081054,0.3,1
0.006683349609375,0.0036125183105468,0.0006771087646484,0.0006790161132812,9.5367431640625e-07,0.3,0
0.0,0.00262451171875,0.0,0.0,0.0,0.002,2
0.0012702941894531,0.0012702941894531,0.0009822845458984,0.0009841918945312,2.47955322265625e-05,0.295,1
0.020660400390625,0.020538330078125,0.01104736328125,0.0111846923828125,0.0006322860717773,0.3,1
0.0,0.0006361007690429,9.5367431640625e-07,9.5367431640625e-07,0.0002346038818359,0.001,2
0.0018234252929687,0.0018234252929687,0.0007400512695312,0.0008964538574218,0.0004997253417968,0.133,1
0.0065078735351562,0.0065078735351562,0.0030097961425781,0.0037956237792968,0.0004444122314453,0.097,1
0.0,0.0013027191162109,0.0067062377929687,0.008026123046875,0.0008716583251953,0.3,0
